date,countries,tracker
01/06/2016,AM,4.313218813018979
01/07/2016,AM,4.906952818434444
01/08/2016,AM,3.0947404748711866
01/09/2016,AM,3.026791019014028
01/10/2016,AM,8.822956315278752
01/11/2016,AM,5.577718892417008
01/12/2016,AM,2.8607467796105426
01/01/2017,AM,12.518953260244297
01/02/2017,AM,7.9861859049723165
01/03/2017,AM,8.488981030533182
01/04/2017,AM,5.500709747698165
01/05/2017,AM,6.763678501512601
01/06/2017,AM,3.615752619442636
01/07/2017,AM,6.202168866329165
01/08/2017,AM,4.681382731823847
01/09/2017,AM,10.724505220249796
01/10/2017,AM,6.4818740022342
01/11/2017,AM,8.238093878926495
01/12/2017,AM,8.268447345961834
01/01/2018,AM,6.684749978046229
01/02/2018,AM,8.722803706624646
01/03/2018,AM,8.108290844458796
01/04/2018,AM,10.037404094090153
01/05/2018,AM,1.2022800998650565
01/06/2018,AM,7.885696958020513
01/07/2018,AM,5.979726309170479
01/08/2018,AM,5.728301460876241
01/09/2018,AM,5.049464599035296
01/10/2018,AM,6.172348186558939
01/11/2018,AM,5.0166522703303045
01/12/2018,AM,6.0701962591087515
01/01/2019,AM,6.78584769558982
01/02/2019,AM,9.011478517492234
01/03/2019,AM,6.6780300383205695
01/04/2019,AM,8.558674950299912
01/05/2019,AM,12.57370493706397
01/06/2019,AM,5.5587170795631184
01/07/2019,AM,10.333971431519544
