date,countries,tracker
2006-06-30,IN,10.264707002977143
2006-09-30,IN,9.472550742582362
2006-12-31,IN,8.758192886383519
2007-03-31,IN,10.515579792320176
2007-06-30,IN,9.05381001165038
2007-09-30,IN,9.683925022561343
2007-12-31,IN,9.47019038552799
2008-03-31,IN,7.95522716840855
2008-06-30,IN,6.879537975224784
2008-09-30,IN,2.264437222905195
2008-12-31,IN,-0.008473440058550186
2009-03-31,IN,4.556974307364799
2009-06-30,IN,6.644764887794336
2009-09-30,IN,9.42233675032205
2009-12-31,IN,13.50282019213957
2010-03-31,IN,11.009845204691125
2010-06-30,IN,10.301391985768998
2010-09-30,IN,10.837705426159589
2010-12-31,IN,10.526194763892649
2011-03-31,IN,7.0088443174993715
2011-06-30,IN,4.447477057817151
2011-09-30,IN,4.485465154320913
2011-12-31,IN,3.8645621108424755
2012-03-31,IN,4.013090827005049
2012-06-30,IN,6.660947767290951
2012-09-30,IN,5.242249664294526
2012-12-31,IN,4.839261918517298
2013-03-31,IN,5.890404334552884
2013-06-30,IN,6.697417896896823
2013-09-30,IN,7.095439216779302
2013-12-31,IN,6.477000687587497
2014-03-31,IN,8.566876705191024
2014-06-30,IN,8.122400499749727
2014-09-30,IN,6.777595332919444
2014-12-31,IN,7.721215446866739
2015-03-31,IN,8.133281066077675
2015-06-30,IN,8.953016637989002
2015-09-30,IN,7.325333530924134
2015-12-31,IN,8.753875905856153
2016-03-31,IN,6.58310562822863
2016-06-30,IN,7.918567834313133
2016-09-30,IN,8.409869041836059
2016-12-31,IN,6.236510206018382
2017-03-31,IN,6.2641850838177
2017-06-30,IN,5.869804483118266
2017-09-30,IN,6.619672007222587
2017-12-31,IN,8.641868422056353
2018-03-31,IN,7.73331393314384
2018-06-30,IN,6.592269896440932
2018-09-30,IN,5.658415808280129
2018-12-31,IN,5.116389859888153
2019-03-31,IN,4.953195397235044
2019-06-30,IN,5.444374846804723
2019-09-30,IN,3.6917732029916883
2019-12-31,IN,3.1951120701845332
2020-03-31,IN,-9.871215346389247
2020-06-30,IN,-9.34258774430517
2020-09-30,IN,-0.3646077093899882
2020-12-31,IN,4.478135521773421
2021-03-31,IN,18.697393708221995
2021-06-30,IN,10.943117847196646
2021-09-30,IN,7.138192431286447
2021-12-31,IN,8.399435618873557
2005-03-31,JP,1.1530014088918423
2005-06-30,JP,1.921101894535666
2005-09-30,JP,2.4241820959094498
2005-12-31,JP,1.7800862748601474
2006-03-31,JP,2.3688464009273473
2006-06-30,JP,0.9090817190930377
